ref_url,url,verdict
http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nss,http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nssimages/img1.jpg,Benign
http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nss,http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nssimages/img3.gif,Malicious
http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nss,http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nssimages/img2.png,Malicious
http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nss,http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?ffcmt=lmhdd.qqfvbmw@zunk.nss,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/hi.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/c.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/footer_mobile.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/style.css,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/amx.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/menu.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/navbar_left.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/navbar_right.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/mastercard.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/footer_right.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/discover.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/bulma.min.css,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/visa.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/ppl.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/footer_left.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/alert.png,Malicious
https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.php,https://cryptonewstoday.co/Supporrt/Confirm/signin/login/payment.phpassets/payForGood.png,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/favicon.ico,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/6.png,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/7.png,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/1.png,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.php#,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/asd1.png,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/sihmim.png,Malicious
http://indratamamandiri.com/bmwgh/y/index2.php,http://indratamamandiri.com/bmwgh/y/index2.phpimages/imapin.jpg,Malicious
http://blountsanford.com/alert/home/info1.html,https://twitter.com/capitalone,Benign
http://blountsanford.com/alert/home/info1.html,https://fr.capitalone.ca/?LANG=FRE,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalonecareers.com/company-overview,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/commercial/,Benign
http://blountsanford.com/alert/home/info1.html,https://www.instagram.com/capitalone/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/legal/ing-trademark-disclaimer/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.fdic.gov/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/identity-protection/privacy/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/about/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.co.uk,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/legal/disclosures/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/credit-cards/business/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/bank/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/legal/terms-conditions/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalonecareers.com/how-to-apply,Benign
http://blountsanford.com/alert/home/info1.html,http://blountsanford.com/alert/home/info1.htmlsetup-icon.png,Malicious
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/legal/subpoena-policy/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.ca/about/privacy,Benign
http://blountsanford.com/alert/home/info1.html,https://campus.capitalone.com/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.ca/about/security/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/contact/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/financial-education/,Benign
http://blountsanford.com/alert/home/info1.html,https://www.facebook.com/capitalone,Benign
http://blountsanford.com/alert/home/info1.html,http://blountsanford.com/alert/home/info1.htmlcapitalone-logo.png,Malicious
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/small-business-bank/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/credit-cards/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.tqa.or.th/wp-content/plugins/LayerSlider/templates/js/CapOne/www/page/verification/online/1/assets/images/sign-in-icon.png,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.ca,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/about/accessibility-commitment/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.ca/contact-us,Benign
http://blountsanford.com/alert/home/info1.html,https://servicing.capitalone.com/C1/SelfService/TermsAndConditions.aspx?CountryCode=CA&Linkid=EOS_Z_Z_Z_FOOT_F1_01_G_TANDC,Benign
http://blountsanford.com/alert/home/info1.html,https://www.capitaloneinvesting.com/main/why-choose-us.aspx,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/about/military/,Benign
http://blountsanford.com/alert/home/info1.html,https://www.capitalone.ca,Benign
http://blountsanford.com/alert/home/info1.html,https://www.capitalone.com,Benign
http://blountsanford.com/alert/home/info1.html,http://fr.capitalone.ca/%C3%A0-propos/confidentialit%C3%A9/mwn4/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/home-equity/,Benign
http://blountsanford.com/alert/home/info1.html,http://blountsanford.com/alert/home/info1.htmlapp.min.css,Malicious
http://blountsanford.com/alert/home/info1.html,https://frservicing.capitalone.com/C1/SelfService/TermsAndConditions.aspx?CountryCode=CA&Linkid=EOS_Z_Z_Z_FOOT_F1_01_G_TANDC,Benign
http://blountsanford.com/alert/home/info1.html,http://blountsanford.com/alert/home/info1.html#/pii,Malicious
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/investingforgood/,Benign
http://blountsanford.com/alert/home/info1.html,http://press.capitalone.com/phoenix.zhtml?c=251626&p=irol-overview,Benign
http://blountsanford.com/alert/home/info1.html,http://fr.capitalone.ca/%C3%A0-propos/s%C3%A9curit%C3%A9/kva1/,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalonecareers.com/interview-prep,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalonecareers.com/benefits/overview,Benign
http://blountsanford.com/alert/home/info1.html,https://www.capitalone.ca/?LANG=FRE,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/home-loans/,Benign
http://blountsanford.com/alert/home/info1.html,http://fr.capitalone.ca/communiquez-avec-nous/18f/?LANG=FRE,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/identity-protection/commitment/,Benign
http://blountsanford.com/alert/home/info1.html,http://blountsanford.com/alert/home/info1.htmlspacer.gif,Malicious
http://blountsanford.com/alert/home/info1.html,http://blountsanford.com/alert/home/info1.html#,Malicious
http://blountsanford.com/alert/home/info1.html,https://www.youtube.com/user/CapitalOne,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/media/doc/corporate/foreign-bank-account-certification-Capital-One.pdf,Benign
http://blountsanford.com/alert/home/info1.html,http://www.capitalone.com/auto-financing/,Benign
http://blountsanford.com/alert/home/info1.html,https://www.linkedin.com/company/capital-one,Benign
http://blountsanford.com/alert/home/info1.html,http://phx.corporate-ir.net/phoenix.zhtml?c=70667&p=irol-irhome,Benign
http://simplestepstospeakingsuccess.com/login.php,http://simplestepstospeakingsuccess.com/login.phpimages/favicon.ico,Malicious
http://simplestepstospeakingsuccess.com/login.php,http://simplestepstospeakingsuccess.com/login.phpimages/lofo.png,Malicious
http://simplestepstospeakingsuccess.com/login.php,http://simplestepstospeakingsuccess.com/login.phpimages/continue.png,Malicious
http://simplestepstospeakingsuccess.com/login.php,http://simplestepstospeakingsuccess.com/login.phpcss/conv.min.css,Malicious
http://simplestepstospeakingsuccess.com/login.php,http://simplestepstospeakingsuccess.com/login.php#,Malicious
http://simplestepstospeakingsuccess.com/login.php,http://simplestepstospeakingsuccess.com/login.phpimages/m7.png,Malicious
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,http://windows.microsoft.com/fr-fr/internet-explorer/download-ie,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/nav.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/ShowProperty/WLP%20Repository/aides/recommandations_securite,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/ShowProperty/WLP%20Repository/images/croix_fermeture.gif,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/clear.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://mon-espace.izly.fr/Content/img/pointinterrogation.png,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/boutons.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/liens.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,http://annuairesante.ameli.fr/,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/portlets/popup/InformationsLegales.jsp,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://3954462.fls.doubleclick.net/activityi;src=3954462;type=amlim657;cat=homep953;ord=1;num=9940349641663.521?,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/bighorn/borderless/css/window.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://mes-aides.gouv.fr,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/portlets/popup/AideGenerale.jsp,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/appmanager/PortailAS/assure?_somtc=true,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://www.reussir-mon-ecommerce.fr/wp-content/uploads/2016/03/logo-cb.jpg,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684#contenu,Malicious
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/biblicnam/css/biblicnam-structure-sans.min.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/images/as/favicon.ico,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/colors.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/portlets/popup/ConditionsUtilisation.jsp,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/reset.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/forms.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/general.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skins/assure/css/custom.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://i.imgur.com/wZDKPtt.png,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://seeklogo.com/images/M/mastercard-logo-54EA9B408F-seeklogo.com.png,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/framework/skeletons/assure/css/layout.css,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://assure.ameli.fr/PortailAS/portlets/popup/Copyright.jsp,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,https://seeklogo.com/images/V/visa-logo-6F4057663D-seeklogo.com.png,Benign
http://mynt.com.mt/x/portailas/fr/assure/somtc=true/c3d50cd55bf0b6c5a12f8d2a52fd8684,http://www.ameli.fr/assures/,Benign
http://sacbadlands.com/wordpress/wp-admin/en/,http://sacbadlands.com/wordpress/wp-admin/en/images/mid.PNG,Benign
http://sacbadlands.com/wordpress/wp-admin/en/,http://sacbadlands.com/wordpress/wp-admin/en/images/favicon.ico,Benign
http://sacbadlands.com/wordpress/wp-admin/en/,http://sacbadlands.com/wordpress/wp-admin/en/images/sign.PNG,Benign
http://sacbadlands.com/wordpress/wp-admin/en/,http://sacbadlands.com/wordpress/wp-admin/en/images/header.PNG,Benign
http://sacbadlands.com/wordpress/wp-admin/en/,http://sacbadlands.com/wordpress/wp-admin/en/images/end.PNG,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/styles-light.css,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/manifest.json,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-76x76.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/favicon.ico,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-180x180.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-144x144.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://xfinity.comcast.net/siteindex/,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/seal.png,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/favicon-96x96.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://customer.comcast.com/contact-us/,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/android-icon-192x192.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://idm.xfinity.com/myaccount/reset?continue=https%3A%2F%2Flogin.comcast.net%2Flogin%3FipAddrAuthn%3Dfalse%26passive%3Dfalse%26client_id%3Dmy-xfinity%26reqId%3D3be6d4d5-6679-4276-8deb-fed4616f8c79%26r%3Dcomcast.net%26s%3Doauth%26deviceAuthn%3Dfalse%26continue%3Dhttps%253A%252F%252Flogin.comcast.net%252Foauth%252Fauthorize%253Fresponse_type%253Dcode%2526redirect_uri%253Dhttps%25253A%25252F%25252Fauth.xfinity.com%25252Foauth%25252Fcallback%2526client_id%253Dmy-xfinity%2526state%253Dhttp%25253A%25252F%25252Fmy.xfinity.com%25252F%25253Fcid%25253Dcust%2526response%253D1%26forceAuthn%3D0%26lang%3Den%26rm%3D2%26ui_style%3Dlight&lang=en&ui_style=light,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/event.gif,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,http://fast.comcastathena.demdex.net/dest5.html?d_nsid=undefined#http%3A%2F%2Fwww.melisticos.com%2FXFINITY%2FXFINITY.htm,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/dest5.html,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/favicon-16x16.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/favicon-32x32.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-114x114.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://customer.xfinity.com/lite,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/3054714c476c6c6578575141444a664f.gif,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-60x60.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://xfinity.comcast.net/privacy/,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.comcast.net/adinformation,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/B20082485.html,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://idm.xfinity.com/myaccount/lookup?continue=https%3A%2F%2Flogin.comcast.net%2Flogin%3FipAddrAuthn%3Dfalse%26passive%3Dfalse%26client_id%3Dmy-xfinity%26reqId%3D3be6d4d5-6679-4276-8deb-fed4616f8c79%26r%3Dcomcast.net%26s%3Doauth%26deviceAuthn%3Dfalse%26continue%3Dhttps%253A%252F%252Flogin.comcast.net%252Foauth%252Fauthorize%253Fresponse_type%253Dcode%2526redirect_uri%253Dhttps%25253A%25252F%25252Fauth.xfinity.com%25252Foauth%25252Fcallback%2526client_id%253Dmy-xfinity%2526state%253Dhttp%25253A%25252F%25252Fmy.xfinity.com%25252F%25253Fcid%25253Dcust%2526response%253D1%26forceAuthn%3D0%26lang%3Den%26rm%3D2%26ui_style%3Dlight&lang=en&ui_style=light,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmjavascript:ncCmdToggleAudio('');,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://idm.xfinity.com/myaccount/create-uid?continue=https%3A%2F%2Flogin.comcast.net%2Flogin%3FipAddrAuthn%3Dfalse%26passive%3Dfalse%26client_id%3Dmy-xfinity%26reqId%3D3be6d4d5-6679-4276-8deb-fed4616f8c79%26r%3Dcomcast.net%26s%3Doauth%26deviceAuthn%3Dfalse%26continue%3Dhttps%253A%252F%252Flogin.comcast.net%252Foauth%252Fauthorize%253Fresponse_type%253Dcode%2526redirect_uri%253Dhttps%25253A%25252F%25252Fauth.xfinity.com%25252Foauth%25252Fcallback%2526client_id%253Dmy-xfinity%2526state%253Dhttp%25253A%25252F%25252Fmy.xfinity.com%25252F%25253Fcid%25253Dcust%2526response%253D1%26forceAuthn%3D0%26lang%3Den%26rm%3D2%26ui_style%3Dlight&lang=en&ui_style=light,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://oascentral.xfinity.com/RealMedia/ads/adstream_lx.ads/comcast.net/login_secure/notve/L30/810196840/x32/Comcast/1516150-1_295080_JCarterNCC360_201901-03_ROS_300_NATL/MediumRectangle_300x250_JCarterMarketing_201901_300ROS.html/52526b36456c78694c31774144646a38?_RM_EMPTY_&target=normal&_OAS_GEO_OVERRIDE_=US:UNKNOWN&am=NONE&theme=light&max-size=fullpage,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-57x57.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://oascentral.comcast.net/RealMedia/ads/adstream_lx.ads/comcast.net/login_secure/notve/L30/1477265559/x32/Comcast/1114174-1_219581_Discovery_SharkWeek_201707_SIG_300_NATL/300x250_TAG_Discovery-SharkWeek_07212017.html/3054714c476c6c6578575141444a664f?_RM_EMPTY_&target=normal&_OAS_GEO_OVERRIDE_=US:08873&am=NONE&theme=light&max-size=fullpage,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-152x152.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmSign%20in%20to%20XFINITY_files/u.gif,Malicious
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-72x72.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://www.surveymonkey.com/s.aspx?sm=FyNNVDhj_2f2FNc2KVOHQ4eg_3d_3d,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://my.xfinity.com/terms/web/,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/static/images/favicon/apple-icon-120x120.png,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,https://login.comcast.net/proxy/nucaptcha/help.html?lang=en,Benign
http://www.melisticos.com/XFINITY/XFINITY.htm,http://www.melisticos.com/XFINITY/XFINITY.htmjavascript:ncCmdNewChallenge('');,Malicious
http://worldfamilyinternational.com/includes/mod_secure/case=id1FDKFEJRFRE5F15R1/2dff9b08a87db9b9eb0dfbceced13067/account/carte/file/index.php,https://my.fibank.bg/oauth2-server/themes/E_BANK/images/favicon.ico?v=2018052425,Benign
http://worldfamilyinternational.com/includes/mod_secure/case=id1FDKFEJRFRE5F15R1/2dff9b08a87db9b9eb0dfbceced13067/account/carte/file/index.php,http://worldfamilyinternational.com/includes/mod_secure/case=id1FDKFEJRFRE5F15R1/2dff9b08a87db9b9eb0dfbceced13067/account/carte/file/index.phpSTR/blank.gif,Malicious
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,https://login.globalsources.com/sso/gsol/pex/en/balat/images/GS_LOGO.PNG,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htmjavascript:top.location.href='/sso/GeneralManager?action=ForgotPassword',Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,https://login.globalsources.com/sso/gsol/pex/en/balat/images/BLANK.GIF,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,http://www.globalsources.com/CUSTOMER/IPPOLICY.HTM,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,https://login.globalsources.com/sso/gsol/pex/en/balat/includes/SSO.CSS,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,http://www.globalsources.com/HELP/PRIVACY.HTM,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,http://www.globalsources.com,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,https://login.globalsources.com/sso/GeneralManager?action=RegisterGSOLUser&userTemplate=GSOLUSERMAG&validate=false&fromWhere=GSOL,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,https://login.globalsources.com/sso/gsol/pex/en/balat/images/IN_ICO.PNG,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,http://www.globalsources.com/CUSTOMER/SECMEASURES.HTM,Benign
http://inmoresorts.com/globalsource/Globalsources/login.globalsources.htm,http://www.globalsources.com/SITE/TERMSOFUSE.HTM,Benign
