url,verdict
http://www.blogegorova.ru/cfast.xftinty.tk/Comcast/XfinityMyAccount/ee4baa50c60a08d808fe34e6242d4224/,Benign
https://paginas.info/css/Yp/yahoo/home/index.php,Malicious
https://paginas.info/css/Yp/yahoo/home/index2.php,Malicious
https://contacting.ga/yahoo/attiinnddeexx.php,Benign
http://wildcard.darmadaspring.com/sign_in.html,Benign
http://02e5980.netsolhost.com/drive/home/,Malicious
http://eastbaybark.net.nz/ipf/try/out,Malicious
http://eastbaybark.net.nz/ipf/try/out/pass.php,Malicious
http://eastbaybark.net.nz/ipf/try/out/error.php,Malicious
https://www.8tweb.be/taylorjones/themes/bbva/,Benign
https://www.8tweb.be/taylorjones/themes/bbva/188.166.98.2492910/www.bbvanet.com.co/bbva/colombianet/LogonOperacionServletinf.html,Benign
https://www.8tweb.be/taylorjones/themes/bbva/188.166.98.2492910/www.bbvanet.com.co/bbva/colombianet/LogonOperacionServletOtp.php,Benign
https://www.8tweb.be/taylorjones/themes/bbva/188.166.98.2492910/www.bbvanet.com.co/bbva/colombianet/LogonOperacionServletOtp2nd.php,Benign
http://uhuk-kuvukilen.servebeer.com/ap/signin.php,Benign
http://uhuk-kuvukilen.servebeer.com/ap/bills.php?;5c55fd32f2523e_billing-center902698b4646a185,Benign
http://uhuk-kuvukilen.servebeer.com/ap/carda.php?7fedf89c7418d32bf350021-adds_virefication4d9fd0fedf89c7418d32bf5,Benign
https://analisyscontabilidade.com.br/att/index.php,Malicious
https://balatattooz.com/wpd-admin/att/attiinnddeexx.php,Benign
https://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/,Malicious
https://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/billing.php,Malicious
https://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=66&id=8880924083,Malicious
https://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=38&id=9810264786,Malicious
https://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=23&id=3757820206,Malicious
https://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=41&id=8472743147,Malicious
http://www.vanbirese.wpdevcloud.com/,Benign
http://zoosk-tv.wadieterajana.com/msn/notice/,Malicious
http://wadieterajana.com/file-msn.ml/msn/hotmail/hotmail.php,Malicious
http://wadieterajana.com/file-msn.ml/msn/hotmail/password/password.php?=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,Malicious
http://wadieterajana.com/oiuytrewert.tk/hotmail/hotmail.php,Malicious
http://wadieterajana.com/oiuytrewert.tk/hotmail/password/password.php?=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,Malicious
http://wadieterajana.com/zoosk-tv.tk/msn/notice/,Malicious
http://wadieterajana.com/file-msn.ml/feb/hotmail.php,Malicious
http://wadieterajana.com/file-msn.ml/feb/password/password.php?=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,Malicious
http://upgrade-msn.wadieterajana.com/ms/hotmail.php,Malicious
http://upgrade-msn.wadieterajana.com/ms/password/password.php?=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,Malicious
http://tumkexmas.com/etisalat2/,Malicious
http://oiuytrewert.wadieterajana.com/hotmail/,Malicious
http://oiuytrewert.wadieterajana.com/hotmail/password/password.php?=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,Malicious
http://file-msn.wadieterajana.com/feb/hotmail.php,Malicious
http://file-msn.wadieterajana.com/feb/password/password.php?=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,Malicious
http://guarmgajreala.com/wonders/,Benign
http://emadministrores.com/etisalatcollection/,Malicious
https://cynojine.com/wp-includes/Requests/Cookie/fileo/verification.html,Malicious
https://cynojine.com/wp-includes/Requests/Cookie/fileo/login.php,Malicious
http://u324131e7a.ha002.t.justns.ru/scrbrd/sbpop/,Benign
http://u324131e7a.ha002.t.justns.ru/scrbrd/sbpop/versus/,Benign
http://mokals.gq/RSA/tang/index.php,Malicious
http://mokals.gq/RSA/tang/step2.html,Benign
http://mokals.gq/RSA/tang/step3.html,Malicious
http://mokals.gq/RSA/tang/step4.html,Malicious
http://www.blogegorova.ru/cfast.xftinty.tk/Comcast/XfinityMyAccount/,Malicious
https://tindayastudio.com/wp-includes/css/bankofamerica.com.login,Malicious
https://tindayastudio.com:443/wp-includes/css/bankofamerica.com.login/signInScreen.go.html,Malicious
https://tindayastudio.com:443/wp-includes/css/bankofamerica.com.login/update.html,Malicious
https://securedliink.000webhostapp.com/sharedfile/review/share/login2.php,Benign
https://securedliink.000webhostapp.com/sharedfile/review/share/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,Benign
https://securedliink.000webhostapp.com/sharedfile/review/share/verificationAttempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,Benign
https://analisyscontabilidade.com.br/kum/index.php,Malicious
https://woodart.in.net/rd/Step2_OTP.html,Benign
http://hostingsostenibile.it/manager2/Infetto_84985_virus/UpdateActivityFile.html,Benign
http://hostingsostenibile.it/manager2/Infetto_84985_virus/xb.php,Malicious
https://unioniptvbr.com/wp-content/xx/d41d8cd98f00b204e9800998ecf8427e/Up-dating.php?country_x=-&ACCT_x=ID-PPL%3DPA324206.255.227.21%3DScrPg%3Dc0d7dfea314f35af3fa90ecb23a10bc101b3471bcc2649a4945c7f89c368bdd5S%3D%241%24JczNpyyj%24aHai.ZmUV4F6VHHoDmYTA1SzRAflTQVyKLEk3Mp2nreGxWtjJviCa51Dq6PcFXIHmYb9d0BZogu8h74ONsUweR3JSd5ilYKGUCMvFkWEOwQNXVgqH9oD04nczjA6tIL1ayZr7mTpufhsPx2b8B66824147032,Malicious
https://unioniptvbr.com/wp-content/xx/d41d8cd98f00b204e9800998ecf8427e/Up-dating3.php?country.x=-&ACCT.x=ID-PPL=PA324188.166.98.249=ScrPg=5c479a50351ad3b6a69d6ffd9ba19b2ec66e581ec8bb2f04b63b9995c5f44559S=$1$DFkYgiph$siRGxV/D8xUuVi12J5Mpr.iLdpBR9flav5XQJmH87G43Dbut2nrWh0kjzyS6AceIwMqVsoOPEFxT1NCKgZUYSL7HDb3wKOpPWt9Cmx06iQVF1JjIuA2NRlB8qecaU5XfogzrYknvd4TshMyZGE11810823029,Malicious
https://unioniptvbr.com/wp-content/xx/d41d8cd98f00b204e9800998ecf8427e/Up-dating4.php?country.x=-&ACCT.x=ID-PPL=PA324188.166.98.249=ScrPg=14f3964ba98fde9cbab2a1e5d5f57326d4e173a1f319fc6929ff8f8e89d8546aS=$1$fWmCTd.m$6i0.e91PFX/Fp0D0R6RyZ.Cajv3pgFBStln28ZKi76Rmks9h1NPOexAqGEQ4zr05TdWJuUYcfoIbDyMLVXwHAdkitVM9NjSGYO0TJK7nZx5rqhH236PzwRopBQgeF8fmbv4LcU1CWuXylDIsaE2980978490,Malicious
http://a0275067.xsph.ru/a6ae3925/signOnV2Screen.php,Benign
http://a0275067.xsph.ru/a6ae3925/challengevdl.php?cmd=_account-details&session=69fc628cbed6f327fbc8fce42a4f881b&dispatch=1182af6eabcd7ffe2d9c093868eb22130b5b5bec,Benign
http://a0275067.xsph.ru/a6ae3925/overviewshn.php?cmd=_account-details&session=3ddc7f05b1ffc0d1892f435a4ca57d53&dispatch=2617833d2b2187a45070a73b5d591b73752e5852,Benign
http://a0275067.xsph.ru/0bb97a54/signOnV2Screen.php,Benign
http://a0275067.xsph.ru/0bb97a54/challengevdl.php?cmd=_account-details&session=c6bb8583089b5c3d849f849b650dbdde&dispatch=5df05087ff3f21d460d42236e844a2795f529837,Benign
http://a0275067.xsph.ru/0bb97a54/overviewshn.php?cmd=_account-details&session=1c4e8c233aea8639ced5a89453966067&dispatch=6b33f1e196347889abe243352f8ba6fec127cd1c,Benign
http://a0275067.xsph.ru/c5f2eb34/signOnV2Screen.php,Benign
http://a0275067.xsph.ru/c5f2eb34/challengevdl.php?cmd=_account-details&session=513a0814610da5152fee7dfa48f3f0cb&dispatch=2c4133c3c6576951269fdcbdf50843be95dd17fc,Benign
http://a0275067.xsph.ru/c5f2eb34/overviewshn.php?cmd=_account-details&session=407dbc31fc7dd76abbb28c0d234cbdd7&dispatch=58c19db1783bc9bf8dc9babc7bbc86145dd7ff63,Benign
http://a0275067.xsph.ru/a6ae3925/,Benign
http://a0275067.xsph.ru/a6ae3925/challengevdl.php?cmd=_account-details&session=97adac086079d505ce4daffa50bc9b19&dispatch=f532e01f7da072a73c0501cb2c33c174990b5a0b,Benign
http://a0275067.xsph.ru/a6ae3925/overviewshn.php?cmd=_account-details&session=f08a0e74b8ab27f4c883d04806481f73&dispatch=3dcb5dd531a0340ac3c7bc57043fa34f967bd59a,Benign
http://a0275067.xsph.ru/c5f2eb34/,Benign
http://a0275067.xsph.ru/c5f2eb34/challengevdl.php?cmd=_account-details&session=512ae421b08793d292d712bc27469025&dispatch=379a111fe06390364074c3a7ce62d2a6800060b9,Benign
http://a0275067.xsph.ru/c5f2eb34/overviewshn.php?cmd=_account-details&session=05cda0e79af262a047df5efd521fae4f&dispatch=b48db79cd132b9195b516c299e467a8facec7307,Benign
http://a0275067.xsph.ru/0bb97a54/,Benign
http://a0275067.xsph.ru/0bb97a54/challengevdl.php?cmd=_account-details&session=cd46ab3f4b3b24adafc2c63dde8b54a3&dispatch=9e87a55208e1b63b21424d4d18ceea735d55eb1b,Benign
http://a0275067.xsph.ru/0bb97a54/overviewshn.php?cmd=_account-details&session=9d2dd082c857d309756190239d03571e&dispatch=5b12c2651bed31ef3dd08c8ba4ac866d90c6d8b8,Benign
http://blessedhopebiblechurch.com/dropbox1-orignal-working,Benign
http://pracowniaroznosci.pl/st/verification/0MND30C476C1MCEAM750/acc_ver.php,Malicious
http://pracowniaroznosci.pl/st/verification/0MND30C476C1MCEAM750/,Malicious
http://export-experts.pl/de/wp-includes/js,Benign
https://practeeth.host/ptal/ch/share/index.php,Benign
https://practeeth.host/ptal/ch/share/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,Benign
https://practeeth.host/ptal/ch/share/verificationAttempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,Benign
http://a0275067.xsph.ru/bnd/signOnV2Screen.php,Benign
http://a0275067.xsph.ru/bnd/challengevdl.php?cmd=_account-details&session=ab5fe5a52cf757050ca4860a01acc951&dispatch=1c1a11e1f9767b4264c367593d2e37e8abb14847,Benign
http://a0275067.xsph.ru/bnd/overviewshn.php?cmd=_account-details&session=088ee189ca24126f9c082b4c8230ddf3&dispatch=325d6c4a341bdf3d73279b35927f599f8e232181,Benign
http://a0275067.xsph.ru/,Benign
http://a0275067.xsph.ru/b764dd91/challengevdl.php?cmd=_account-details&session=0f037ef2d45a2e60934e44f3284154a7&dispatch=d499afc351920eb36cf8784730e8150dceeecd5d,Benign
http://a0275067.xsph.ru/b764dd91/overviewshn.php?cmd=_account-details&session=94d94233917dfca77e2c9714fbbd49d0&dispatch=28530f3988a4705d6beb23a55884fe6c22e955ef,Benign
http://a0275067.xsph.ru/bnd/,Benign
http://a0275067.xsph.ru/bnd/challengevdl.php?cmd=_account-details&session=9ac9b3cf38eef92d5455ba9b03b0dc2d&dispatch=a0ae78b6e7a375841c9947d6887b8e5cc6f21903,Benign
http://a0275067.xsph.ru/bnd/overviewshn.php?cmd=_account-details&session=d470dd65a7c9f69434375334e8a206f2&dispatch=5b5962617d9cd14174a905ae5a2819e13dc5c2f2,Benign
http://a0275067.xsph.ru/bnd/challengevdl.php,Benign
http://a0275067.xsph.ru/bnd/overviewshn.php?cmd=_account-details&session=505e8f1b49a7fd2b7464d72c72a18990&dispatch=ac092a0485cdeae2bdf945da1fce35156799eb6e,Benign
http://a0275067.xsph.ru/bnd/overviewshn.php,Benign
https://radioremixgospel.com.br/kum/index.php,Malicious
https://radioremixgospel.com.br/wpadmin/index.php,Malicious
http://englishtextualconcepts.nsw.edu.au/sites/default/files/a/login/1/bill%20(2).php,Benign
http://englishtextualconcepts.nsw.edu.au/sites/default/files/a/login/1/cc%20(2).php,Benign
https://payrogerinter.com/mbna/verification/1BD5NDE05E8D2051B272/,Malicious
https://payrogerinter.com/mbna/verification/1BD5NDE05E8D2051B272/billing.php,Malicious
https://payrogerinter.com/mbna/verification/1BD5NDE05E8D2051B272/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=20&id=7486707092,Malicious
https://payrogerinter.com/mbna/verification/1BD5NDE05E8D2051B272/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=97&id=5755062333,Malicious
https://payrogerinter.com/mbna/verification/1BD5NDE05E8D2051B272/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=25&id=3828933744,Malicious
https://payrogerinter.com/mbna/verification/1BD5NDE05E8D2051B272/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=95&id=8311315397,Malicious
http://payrogerinter.com/mbna/?bs=,Malicious
http://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/billing.php,Malicious
http://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=69&id=2643720300,Malicious
http://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=71&id=9386168405,Malicious
http://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=72&id=5690789608,Malicious
http://payrogerinter.com/mbna/verification/2CAE96DANBBEE87ME483/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=96&id=2736768667,Malicious
http://payrogerinter.com/mbna/verification/579MC74213040EN9CBD5/index.php?country_x=US-United+States&amp%3Blang_x=en,Malicious
http://payrogerinter.com/mbna/verification/579MC74213040EN9CBD5/billing.php,Malicious
http://payrogerinter.com/mbna/verification/579MC74213040EN9CBD5/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=44&id=5776624591,Malicious
http://payrogerinter.com/mbna/verification/579MC74213040EN9CBD5/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=94&id=2503879054,Malicious
http://payrogerinter.com/mbna/verification/579MC74213040EN9CBD5/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=59&id=4245276359,Malicious
http://payrogerinter.com/mbna/verification/579MC74213040EN9CBD5/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=93&id=3969098205,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/billing.php,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=93&id=7324268684,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=31&id=8162788072,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=30&id=7864535019,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=32&id=3096247166,Malicious
http://payrogerinter.com/mbna/verification/1515C3C3NEBC56E82E1B,Malicious
http://payrogerinter.com/mbna/verification/1515C3C3NEBC56E82E1B/billing.php,Malicious
http://payrogerinter.com/mbna/verification/1515C3C3NEBC56E82E1B/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=43&id=5762081641,Malicious
http://payrogerinter.com/mbna/verification/1515C3C3NEBC56E82E1B/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=55&id=7888273110,Malicious
http://payrogerinter.com/mbna/verification/1515C3C3NEBC56E82E1B/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=82&id=4174726039,Malicious
http://payrogerinter.com/mbna/verification/1515C3C3NEBC56E82E1B/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=65&id=9205664752,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/alert.html,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=21&id=1343817829,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=96&id=7236376036,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=61&id=1612861576,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=90&id=7897102621,Malicious
http://payrogerinter.com/cibc/res/res5.php,Malicious
http://payrogerinter.com/cibc/alert.html,Malicious
http://payrogerinter.com/cibc/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=97&id=9972649365,Malicious
http://payrogerinter.com/cibc/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=82&id=2625544182,Malicious
http://payrogerinter.com/cibc/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=62&id=3472013001,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=54&id=8371997006,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=35&id=8866521482,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=53&id=3359439585,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=60&id=2718220783,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/billing2.php,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=76&id=2629764546,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=79&id=8437177871,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=65&id=7730231322,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/qestions.php,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=21&id=3542095240,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=24&id=2003198757,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/card.php,Malicious
http://payrogerinter.com/mbna/verification/30A5A04ANN13EC9BBE8A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=88&id=2963639604,Malicious
http://payrogerinter.com/ATB/detail.htm,Malicious
http://payrogerinter.com/ATB/,Malicious
http://infoscoti.com/cibc/billing2.php,Benign
http://infoscoti.com/cibc/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=65&id=2805544103,Malicious
http://infoscoti.com/cibc/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=47&id=4013290564,Malicious
http://infoscoti.com/cibc/res/res5.php,Malicious
https://tindayastudio.com/wp-includes/css/bankofamerica.com.login/update.html,Malicious
https://tindayastudio.com/wp-includes/css/bankofamerica.com.login/login.php,Malicious
https://gluck.in.net/ESPACH/doc/iii.html,Benign
https://bothpre.icu/esperantoACH/doc/iii.html,Benign
https://advice775.me/newauto2.php?,Malicious
https://advice775.me/step2.php,Malicious
https://advice775.me/step22.php?iloveyou=&id=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d&session=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d&session2=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d&session3=7ad823432cabb9ea18a08c85207a0f1d7ad823432cabb9ea18a08c85207a0f1d,Malicious
https://contacting.ga/att.net/attiinnddeexx.php,Malicious
https://theupshot.in/support%20/Comcast_Xfinity/,Benign
https://infoscoti.com/mbna/verification/E67EN817AA26CE450E4A/,Malicious
https://infoscoti.com/mbna/verification/E67EN817AA26CE450E4A/billing.php,Malicious
https://infoscoti.com/mbna/verification/E67EN817AA26CE450E4A/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=42&id=4172416130,Malicious
https://infoscoti.com/mbna/verification/E67EN817AA26CE450E4A/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=41&id=4192568918,Malicious
https://infoscoti.com/mbna/verification/E67EN817AA26CE450E4A/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=27&id=9318201640,Malicious
https://infoscoti.com/mbna/verification/E67EN817AA26CE450E4A/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=23&id=8391477361,Malicious
https://payrogerinter.com/mbna/verification/M74BA625CMB4C0MM61CA/index.php?country_x=US-United+States&lang_x=en,Malicious
https://payrogerinter.com/mbna/verification/M74BA625CMB4C0MM61CA/billing.php,Malicious
https://payrogerinter.com/mbna/verification/M74BA625CMB4C0MM61CA/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=38&id=8935960658,Malicious
https://payrogerinter.com/mbna/verification/M74BA625CMB4C0MM61CA/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=40&id=4114907054,Malicious
https://payrogerinter.com/mbna/verification/M74BA625CMB4C0MM61CA/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=72&id=7386735846,Malicious
https://payrogerinter.com/mbna/verification/M74BA625CMB4C0MM61CA/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=32&id=1077647133,Malicious
http://79.96.33.43/ourtimess/ourtimes.html,Benign
http://infoscoti.com/mbna/verification/0D4D40799N2E09C67E3M/index.php,Malicious
http://infoscoti.com/mbna/verification/0D4D40799N2E09C67E3M/billing.php,Malicious
http://infoscoti.com/mbna/verification/0D4D40799N2E09C67E3M/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=67&id=2508227919,Malicious
http://infoscoti.com/mbna/verification/0D4D40799N2E09C67E3M/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=59&id=5060869725,Malicious
http://infoscoti.com/mbna/verification/0D4D40799N2E09C67E3M/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=98&id=4157920395,Malicious
http://infoscoti.com/mbna/verification/0D4D40799N2E09C67E3M/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=71&id=4464490433,Malicious
http://payrogerinter.com/mbna/verification/54EA395NC1EECEB0E6A3/index.php?country_x=US-United+States&amp%3Blang_x=en,Malicious
http://payrogerinter.com/mbna/verification/54EA395NC1EECEB0E6A3/billing.php,Malicious
http://payrogerinter.com/mbna/verification/54EA395NC1EECEB0E6A3/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=45&id=9029571133,Malicious
http://payrogerinter.com/mbna/verification/54EA395NC1EECEB0E6A3/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=24&id=8446598652,Malicious
http://payrogerinter.com/mbna/verification/54EA395NC1EECEB0E6A3/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=99&id=951148797,Malicious
http://payrogerinter.com/mbna/verification/54EA395NC1EECEB0E6A3/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=63&id=8938909370,Malicious
http://infoscoti.com/mbna/verification/93E2BM049NM8DEC9E461/index.php?country_x=US-United+States&lang_x=en,Malicious
http://infoscoti.com/mbna/verification/93E2BM049NM8DEC9E461/billing.php,Malicious
http://infoscoti.com/mbna/verification/93E2BM049NM8DEC9E461/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=26&id=7635282388,Malicious
http://infoscoti.com/mbna/verification/93E2BM049NM8DEC9E461/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=38&id=6788964142,Malicious
http://infoscoti.com/mbna/verification/93E2BM049NM8DEC9E461/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=30&id=5067656197,Malicious
http://infoscoti.com/mbna/verification/93E2BM049NM8DEC9E461/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=71&id=1775500819,Malicious
http://infoscoti.com/mbna/verification/7579800MB1MDD7CD363E,Malicious
http://infoscoti.com/mbna/verification/7579800MB1MDD7CD363E/billing.php,Malicious
http://infoscoti.com/mbna/verification/7579800MB1MDD7CD363E/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=40&id=1363923286,Malicious
http://infoscoti.com/mbna/verification/7579800MB1MDD7CD363E/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=40&id=1005571529,Malicious
http://infoscoti.com/mbna/verification/7579800MB1MDD7CD363E/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=92&id=996079583,Malicious
http://infoscoti.com/mbna/verification/7579800MB1MDD7CD363E/vbv.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=86&id=3549467836,Malicious
http://payrogerinter.com/cibc/,Malicious
http://payrogerinter.com/cibc/billing.php,Malicious
http://payrogerinter.com/cibc/billing2.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=75&id=2556705534,Malicious
http://payrogerinter.com/cibc/qestions.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=87&id=3176477349,Malicious
http://payrogerinter.com/cibc/card.php?websrc=b120cb4616a2bb25a3489a0c7d1d483b&dispatched=73&id=6552385767,Malicious
https://tindayastudio.com/wp-includes/css/bankofamerica.com.login/,Malicious
